timestamp,campaign_type,device_type,user_gender,impressions,clicks,ad_spend
2024-04-18 21:00:00,Video,Desktop,Male,1970,59,1844.4089038989632
2024-04-18 22:00:00,Search Engine,Desktop,Female,4361,162,3326.557153388167
2024-04-18 23:00:00,Video,Mobile,Male,2124,201,1732.7722064754928
2024-04-19 00:00:00,Search Engine,Mobile,Male,5594,226,4038.155459137434
2024-04-19 01:00:00,Display,Mobile,Female,8932,128,4485.644477703651
2024-04-19 02:00:00,Display,Desktop,Male,5553,461,3941.712613479783
2024-04-19 03:00:00,Display,Desktop,Female,1927,44,4244.010103450325
2024-04-19 04:00:00,Display,Tablet,Male,4802,196,518.3853314088035
2024-04-19 05:00:00,Display,Desktop,Female,639,423,4621.082738395001
2024-04-19 06:00:00,Video,Tablet,Male,7302,491,3125.260637087649
2024-04-19 07:00:00,Video,Mobile,Female,4538,165,4347.395485509336
2024-04-19 08:00:00,Video,Desktop,Male,3601,246,3425.339453285223
2024-04-19 09:00:00,Search Engine,Mobile,Female,3637,225,1017.2198660331148
2024-04-19 10:00:00,Search Engine,Mobile,Female,6816,279,3051.6799572119257
2024-04-19 11:00:00,Search Engine,Mobile,Male,6918,259,463.82173621847346
2024-04-19 12:00:00,Search Engine,Mobile,Male,6300,346,3481.6579207886116
2024-04-19 13:00:00,Display,Desktop,Female,4386,196,2050.9156939920576
2024-04-19 14:00:00,Display,Mobile,Male,4839,106,767.1485337700427
2024-04-19 15:00:00,Display,Tablet,Female,2189,268,4896.356781183386
2024-04-19 16:00:00,Social Media,Desktop,Female,5705,231,4506.411276811299
2024-04-19 17:00:00,Video,Mobile,Male,7440,404,4468.783129882237
2024-04-19 18:00:00,Search Engine,Desktop,Male,6922,100,3946.213328697742
2024-04-19 19:00:00,Search Engine,Tablet,Male,3421,159,3462.985814466153
2024-04-19 20:00:00,Display,Mobile,Female,2649,421,3278.8466066583032
2024-04-19 21:00:00,Search Engine,Tablet,Female,1316,94,539.4082501422379
2024-04-19 22:00:00,Search Engine,Mobile,Male,4985,415,4503.825514239086
2024-04-19 23:00:00,Video,Tablet,Female,6993,206,4406.830697560005
2024-04-20 00:00:00,Display,Mobile,Female,9033,312,3741.7846063590187
2024-04-20 01:00:00,Video,Desktop,Male,6408,431,4637.301645784862
2024-04-20 02:00:00,Social Media,Mobile,Female,5182,413,2769.88642247598
2024-04-20 03:00:00,Social Media,Desktop,Female,7325,234,2243.735250240601
2024-04-20 04:00:00,Social Media,Mobile,Female,7530,326,4840.057536809731
2024-04-20 05:00:00,Display,Mobile,Male,8939,421,2326.0146271103035
2024-04-20 06:00:00,Search Engine,Tablet,Male,2897,478,3210.208960925117
2024-04-20 07:00:00,Display,Tablet,Female,918,427,1871.5801128236105
2024-04-20 08:00:00,Display,Tablet,Male,8534,153,3185.2678678384423
2024-04-20 09:00:00,Search Engine,Mobile,Female,6906,99,3603.2939881721813
2024-04-20 10:00:00,Video,Mobile,Male,7101,237,3127.0310711898665
2024-04-20 11:00:00,Social Media,Mobile,Female,8026,106,2577.6690766688266
2024-04-20 12:00:00,Video,Desktop,Female,4204,345,1507.552880149912
2024-04-20 13:00:00,Social Media,Desktop,Female,8146,363,3222.7899239197545
2024-04-20 14:00:00,Display,Mobile,Female,112,112,4543.060187354201
2024-04-20 15:00:00,Social Media,Tablet,Male,5994,298,44.493829936640125
2024-04-20 16:00:00,Display,Tablet,Female,7150,492,678.305846874155
2024-04-20 17:00:00,Video,Tablet,Female,3117,42,607.66806091428
2024-04-20 18:00:00,Display,Mobile,Male,7492,62,4616.794461435342
2024-04-20 19:00:00,Video,Tablet,Male,789,72,3317.1109679234473
2024-04-20 20:00:00,Search Engine,Mobile,Female,5978,185,4759.422651286051
2024-04-20 21:00:00,Search Engine,Desktop,Female,3238,116,2918.238233330017
2024-04-20 22:00:00,Search Engine,Tablet,Male,8076,303,2314.0471568246758
2024-04-20 23:00:00,Display,Desktop,Female,8968,4,3963.7911299536686
2024-04-21 00:00:00,Search Engine,Tablet,Female,6427,474,813.1019147013706
2024-04-21 01:00:00,Social Media,Mobile,Female,4403,75,1912.8772004234338
2024-04-21 02:00:00,Video,Mobile,Female,9615,290,2336.7084602657765
2024-04-21 03:00:00,Video,Mobile,Female,1102,348,1499.3073886154698
2024-04-21 04:00:00,Social Media,Mobile,Female,7508,399,1862.7152059183074
2024-04-21 05:00:00,Display,Tablet,Female,8242,82,399.7448827528471
2024-04-21 06:00:00,Display,Desktop,Female,1865,432,997.9381113532942
2024-04-21 07:00:00,Video,Mobile,Female,9845,59,1684.1286344513326
2024-04-21 08:00:00,Search Engine,Tablet,Male,5878,106,3981.4932618333405
2024-04-21 09:00:00,Display,Desktop,Male,2391,116,920.6618006658908
2024-04-21 10:00:00,Display,Mobile,Male,7830,306,1739.735466181281
2024-04-21 11:00:00,Social Media,Desktop,Female,4966,382,333.9522381027066
2024-04-21 12:00:00,Social Media,Mobile,Female,8529,346,2789.950680684764
2024-04-21 13:00:00,Search Engine,Desktop,Female,6553,81,3060.1419318232297
2024-04-21 14:00:00,Display,Desktop,Male,1684,314,4328.927152676213
2024-04-21 15:00:00,Display,Mobile,Male,1407,319,4097.388832524801
2024-04-21 16:00:00,Social Media,Tablet,Female,2185,360,1434.0359938725637
2024-04-21 17:00:00,Display,Desktop,Male,131,131,693.3989090574
2024-04-21 18:00:00,Video,Mobile,Male,7820,221,788.8550792299146
2024-04-21 19:00:00,Social Media,Desktop,Female,391,391,4845.130075771818
2024-04-21 20:00:00,Search Engine,Desktop,Female,3786,69,3369.396811896713
2024-04-21 21:00:00,Social Media,Tablet,Male,1742,386,222.42823113816414
2024-04-21 22:00:00,Display,Desktop,Female,7866,470,692.528482675022
2024-04-21 23:00:00,Search Engine,Desktop,Male,8869,11,2434.142324853769
2024-04-22 00:00:00,Social Media,Mobile,Male,4009,296,1047.0657334226678
2024-04-22 01:00:00,Video,Mobile,Male,1323,104,4020.2583351500944
2024-04-22 02:00:00,Video,Tablet,Female,8738,206,2870.3534166711306
2024-04-22 03:00:00,Social Media,Desktop,Male,4473,64,3067.034716868599
2024-04-22 04:00:00,Video,Desktop,Male,2679,62,2319.499484765567
2024-04-22 05:00:00,Video,Desktop,Female,1522,177,1287.7532493773144
2024-04-22 06:00:00,Video,Tablet,Female,7658,430,2951.124029880707
2024-04-22 07:00:00,Search Engine,Desktop,Male,6845,7,3587.6805303420515
2024-04-22 08:00:00,Video,Mobile,Female,2709,158,1861.030907374533
2024-04-22 09:00:00,Video,Tablet,Female,3181,10,2529.668716782998
2024-04-22 10:00:00,Video,Mobile,Male,6834,272,4200.023012655446
2024-04-22 11:00:00,Search Engine,Mobile,Female,8350,410,751.9219914940768
2024-04-22 12:00:00,Social Media,Tablet,Male,8750,379,2730.6698521777607
2024-04-22 13:00:00,Display,Mobile,Female,203,94,1748.5791825278484
2024-04-22 14:00:00,Video,Desktop,Female,5026,154,3516.94584350398
2024-04-22 15:00:00,Social Media,Tablet,Male,9080,205,103.86311338034935
2024-04-22 16:00:00,Video,Mobile,Male,841,114,3355.6617660179118
2024-04-22 17:00:00,Search Engine,Desktop,Female,9864,378,523.4596927407752
2024-04-22 18:00:00,Social Media,Desktop,Female,6544,86,333.1910874383534
2024-04-22 19:00:00,Search Engine,Mobile,Female,4823,311,3625.8702717834785
2024-04-22 20:00:00,Video,Desktop,Male,7759,196,3205.3073429913265
2024-04-22 21:00:00,Video,Tablet,Female,5303,349,4475.730295154367
2024-04-22 22:00:00,Search Engine,Mobile,Male,3076,97,2603.078229445219
2024-04-22 23:00:00,Display,Desktop,Female,7526,430,2654.821883380564
2024-04-23 00:00:00,Search Engine,Desktop,Female,6603,18,3538.018999526987
2024-04-23 01:00:00,Video,Mobile,Female,8719,312,1623.7539060027234
2024-04-23 02:00:00,Search Engine,Mobile,Female,6586,414,194.19315255544345
2024-04-23 03:00:00,Display,Mobile,Female,6590,15,1157.9286703380988
2024-04-23 04:00:00,Search Engine,Mobile,Male,2044,44,1197.6869253628693
2024-04-23 05:00:00,Display,Tablet,Male,6339,154,1684.9376628881873
2024-04-23 06:00:00,Display,Mobile,Male,7522,444,4717.8790378719095
2024-04-23 07:00:00,Search Engine,Tablet,Female,6073,409,4026.165565329108
2024-04-23 08:00:00,Search Engine,Tablet,Male,9563,230,4680.4216635739085
2024-04-23 09:00:00,Social Media,Mobile,Male,5621,156,4993.0618546638725
2024-04-23 10:00:00,Video,Tablet,Female,511,112,2174.5572303943522
2024-04-23 11:00:00,Display,Mobile,Female,6190,498,1143.09585023472
2024-04-23 12:00:00,Social Media,Mobile,Male,346,346,2804.420764663693
2024-04-23 13:00:00,Search Engine,Desktop,Male,6942,358,4406.860725601113
2024-04-23 14:00:00,Video,Mobile,Male,6664,382,2334.001986462745
2024-04-23 15:00:00,Social Media,Desktop,Male,2271,43,2531.942519835545
2024-04-23 16:00:00,Display,Tablet,Male,7378,364,680.8511385798553
2024-04-23 17:00:00,Social Media,Desktop,Male,7557,412,2108.0729079131274
2024-04-23 18:00:00,Display,Tablet,Male,5818,364,1941.104100944805
2024-04-23 19:00:00,Search Engine,Mobile,Female,2160,109,1764.9256292985935
2024-04-23 20:00:00,Video,Tablet,Male,3434,110,4437.620362921757
2024-04-23 21:00:00,Video,Tablet,Female,7290,222,305.9141517295414
2024-04-23 22:00:00,Video,Mobile,Female,1044,385,4861.014442657761
2024-04-23 23:00:00,Search Engine,Tablet,Female,5461,389,51.15165811294877
2024-04-24 00:00:00,Display,Mobile,Male,9554,264,4728.514129609547
2024-04-24 01:00:00,Search Engine,Desktop,Male,5384,270,2744.757039164332
2024-04-24 02:00:00,Video,Mobile,Female,6981,211,3515.201769556578
2024-04-24 03:00:00,Search Engine,Mobile,Male,8467,495,943.7929199786649
2024-04-24 04:00:00,Search Engine,Tablet,Male,9344,313,3274.515579692869
2024-04-24 05:00:00,Search Engine,Desktop,Female,9609,257,4410.968765953386
2024-04-24 06:00:00,Display,Mobile,Male,8040,386,706.0058977699215
2024-04-24 07:00:00,Social Media,Desktop,Female,9966,246,644.1372452437168
2024-04-24 08:00:00,Social Media,Desktop,Female,433,433,1526.849766655869
2024-04-24 09:00:00,Search Engine,Tablet,Female,9556,54,817.0122034522368
2024-04-24 10:00:00,Social Media,Mobile,Female,3045,308,562.122781985802
2024-04-24 11:00:00,Social Media,Tablet,Male,4880,349,3394.811989566606
2024-04-24 12:00:00,Search Engine,Mobile,Female,4756,71,1076.9948034233291
2024-04-24 13:00:00,Search Engine,Desktop,Male,2765,295,3338.404348015911
2024-04-24 14:00:00,Video,Mobile,Male,7231,212,4311.026843307924
2024-04-24 15:00:00,Social Media,Mobile,Male,5035,294,3263.6037091508724
2024-04-24 16:00:00,Display,Desktop,Male,515,170,605.6416788778506
2024-04-24 17:00:00,Search Engine,Desktop,Female,807,245,2872.1520944967506
2024-04-24 18:00:00,Video,Mobile,Female,7888,140,1974.2071342156387
2024-04-24 19:00:00,Display,Tablet,Female,2784,103,1723.4209742452488
2024-04-24 20:00:00,Social Media,Mobile,Female,7594,104,1599.4720284628625
2024-04-24 21:00:00,Video,Desktop,Female,3466,239,4647.866796860031
2024-04-24 22:00:00,Search Engine,Tablet,Male,3603,420,3715.1122088218617
2024-04-24 23:00:00,Display,Desktop,Female,4542,310,677.905460005672
2024-04-25 00:00:00,Search Engine,Desktop,Male,6280,415,2385.267343864994
2024-04-25 01:00:00,Social Media,Tablet,Male,2659,397,1597.9331455170586
2024-04-25 02:00:00,Display,Desktop,Female,8237,320,4889.912179604332
2024-04-25 03:00:00,Social Media,Desktop,Male,4071,410,4890.364575036316
2024-04-25 04:00:00,Social Media,Desktop,Male,3057,279,1604.4770269218443
2024-04-25 05:00:00,Video,Desktop,Female,7016,370,1767.044449565819
2024-04-25 06:00:00,Search Engine,Desktop,Female,1829,368,3001.0768936113623
2024-04-25 07:00:00,Display,Desktop,Female,9333,21,2401.7420014942254
2024-04-25 08:00:00,Social Media,Desktop,Male,126,77,1073.3733520706228
2024-04-25 09:00:00,Social Media,Desktop,Female,2683,300,3305.456713273171
2024-04-25 10:00:00,Display,Desktop,Female,9344,391,1677.30193293744
2024-04-25 11:00:00,Social Media,Mobile,Male,9966,474,3272.045326677516
2024-04-25 12:00:00,Video,Mobile,Female,3155,194,1924.5707964157207
2024-04-25 13:00:00,Video,Desktop,Male,6901,319,3504.0473703427956
2024-04-25 14:00:00,Video,Mobile,Male,1758,352,3342.319359739356
2024-04-25 15:00:00,Video,Tablet,Female,4051,370,2548.9756520457936
2024-04-25 16:00:00,Social Media,Mobile,Male,7399,430,3526.652553647046
2024-04-25 17:00:00,Display,Desktop,Male,7556,20,2310.218724397756
2024-04-25 18:00:00,Display,Desktop,Female,4237,159,589.5301152541133
2024-04-25 19:00:00,Display,Mobile,Female,8031,231,918.7102041533997
2024-04-25 20:00:00,Display,Desktop,Female,1814,360,1237.5057394864082
2024-04-25 21:00:00,Search Engine,Tablet,Male,3431,300,325.512351846226
2024-04-25 22:00:00,Display,Tablet,Male,3447,43,3559.792290947044
2024-04-25 23:00:00,Search Engine,Desktop,Female,2086,296,1843.2772318897757
2024-04-26 00:00:00,Search Engine,Tablet,Female,3644,351,476.6812486717165
2024-04-26 01:00:00,Video,Tablet,Female,7079,179,4101.5910224206455
2024-04-26 02:00:00,Search Engine,Mobile,Male,801,471,3421.4348794732387
2024-04-26 03:00:00,Social Media,Tablet,Female,7837,394,2266.5989432672272
2024-04-26 04:00:00,Search Engine,Mobile,Male,9746,100,1244.6524221127438
2024-04-26 05:00:00,Video,Desktop,Female,3886,114,767.2120100263053
2024-04-26 06:00:00,Search Engine,Mobile,Male,7362,212,2297.287216857759
2024-04-26 07:00:00,Social Media,Desktop,Male,2571,17,4427.376257622706
2024-04-26 08:00:00,Social Media,Desktop,Female,5114,394,950.0926631271301
2024-04-26 09:00:00,Social Media,Desktop,Male,6759,26,2847.6095526675244
2024-04-26 10:00:00,Video,Desktop,Male,4360,426,4808.813116159057
2024-04-26 11:00:00,Video,Desktop,Female,5645,357,3189.2117080754183
2024-04-26 12:00:00,Display,Mobile,Female,3144,448,2205.424003477783
2024-04-26 13:00:00,Video,Desktop,Male,3983,437,3584.701134965153
2024-04-26 14:00:00,Social Media,Tablet,Male,3040,284,4124.643815903345
2024-04-26 15:00:00,Social Media,Tablet,Male,5261,148,2956.6763264553424
2024-04-26 16:00:00,Video,Desktop,Female,1920,284,4360.443471375033
2024-04-26 17:00:00,Search Engine,Tablet,Male,6984,136,2577.8128792849307
2024-04-26 18:00:00,Video,Mobile,Male,2902,188,4151.844721009221
2024-04-26 19:00:00,Video,Mobile,Female,2563,189,4760.576009624419
2024-04-26 20:00:00,Social Media,Desktop,Female,3471,198,2511.20490044735
2024-04-26 21:00:00,Display,Desktop,Female,7322,101,3028.9585607707727
2024-04-26 22:00:00,Social Media,Desktop,Female,8627,478,3051.2430393196764
2024-04-26 23:00:00,Display,Tablet,Female,5076,90,3909.35996935547
2024-04-27 00:00:00,Social Media,Tablet,Male,5167,489,4116.59954248534
2024-04-27 01:00:00,Video,Mobile,Male,7601,223,145.87428786824302
2024-04-27 02:00:00,Social Media,Tablet,Male,2888,4,3669.4642248110354
2024-04-27 03:00:00,Social Media,Mobile,Female,4225,352,3921.238070704886
2024-04-27 04:00:00,Social Media,Tablet,Female,3706,14,3505.142902896602
2024-04-27 05:00:00,Video,Mobile,Female,1640,440,3571.3413400222494
2024-04-27 06:00:00,Video,Desktop,Male,8866,4,216.60026732950453
2024-04-27 07:00:00,Video,Tablet,Female,320,320,2215.7729231250414
2024-04-27 08:00:00,Video,Mobile,Female,5022,229,4092.7164521114855
2024-04-27 09:00:00,Display,Tablet,Female,5713,356,4670.695635062567
2024-04-27 10:00:00,Display,Desktop,Male,853,336,1155.0449236539546
2024-04-27 11:00:00,Search Engine,Mobile,Female,7588,113,2900.1827523604475
2024-04-27 12:00:00,Video,Tablet,Female,7306,3,4023.6078953574124
2024-04-27 13:00:00,Display,Tablet,Male,9312,183,3764.5141378673366
2024-04-27 14:00:00,Social Media,Desktop,Female,9780,212,3098.261683730595
2024-04-27 15:00:00,Video,Desktop,Female,8038,246,103.26902942738113
2024-04-27 16:00:00,Search Engine,Mobile,Female,2061,33,3622.1903421567135
2024-04-27 17:00:00,Search Engine,Tablet,Male,6058,295,3868.4800913612867
2024-04-27 18:00:00,Search Engine,Tablet,Female,3583,452,3617.0190380619183
2024-04-27 19:00:00,Social Media,Desktop,Female,6735,195,3831.387715834884
2024-04-27 20:00:00,Display,Desktop,Male,8729,405,2160.265314467513
2024-04-27 21:00:00,Social Media,Mobile,Male,8770,126,4968.823208167701
2024-04-27 22:00:00,Video,Tablet,Female,882,141,3856.226710204568
2024-04-27 23:00:00,Search Engine,Tablet,Male,5203,451,2897.6132263471277
2024-04-28 00:00:00,Social Media,Mobile,Female,4267,135,4671.614436035653
2024-04-28 01:00:00,Social Media,Mobile,Male,319,127,4541.909713895511
2024-04-28 02:00:00,Display,Desktop,Female,9319,322,4074.689656017982
2024-04-28 03:00:00,Display,Desktop,Female,8129,173,2822.837645728994
2024-04-28 04:00:00,Search Engine,Mobile,Female,7246,412,2640.2340855421003
2024-04-28 05:00:00,Social Media,Mobile,Male,389,217,1650.2525805528585
2024-04-28 06:00:00,Social Media,Tablet,Male,479,113,1261.8811157287023
2024-04-28 07:00:00,Display,Mobile,Female,9670,374,2566.673989705682
2024-04-28 08:00:00,Social Media,Mobile,Female,6986,349,2893.1309909427496
2024-04-28 09:00:00,Social Media,Tablet,Female,2058,11,1230.1868929796394
2024-04-28 10:00:00,Social Media,Mobile,Female,8357,462,4613.780205830859
2024-04-28 11:00:00,Display,Desktop,Male,2283,243,2790.7972437042495
2024-04-28 12:00:00,Search Engine,Desktop,Male,3874,51,2637.2615736569114
2024-04-28 13:00:00,Video,Tablet,Female,4019,185,2183.83555794704
2024-04-28 14:00:00,Search Engine,Mobile,Male,6302,232,299.7757656271341
2024-04-28 15:00:00,Video,Desktop,Male,877,1,4413.182658954648
2024-04-28 16:00:00,Social Media,Desktop,Male,2666,0,1591.8011899507185
2024-04-28 17:00:00,Search Engine,Desktop,Female,7504,238,3215.877068996789
2024-04-28 18:00:00,Video,Desktop,Female,178,54,3041.0934592604767
2024-04-28 19:00:00,Display,Mobile,Male,1681,494,2926.5892586687887
2024-04-28 20:00:00,Display,Mobile,Male,8067,219,2633.3038880378044
2024-04-28 21:00:00,Search Engine,Mobile,Female,7939,103,915.3847688223271
2024-04-28 22:00:00,Search Engine,Mobile,Female,2262,354,1410.222647829348
2024-04-28 23:00:00,Social Media,Desktop,Female,9277,417,2625.6984756387974
2024-04-29 00:00:00,Search Engine,Tablet,Male,1585,447,3948.8188334686606
2024-04-29 01:00:00,Social Media,Tablet,Male,5845,323,2165.624963545589
2024-04-29 02:00:00,Social Media,Desktop,Male,2720,337,1027.5735397001927
2024-04-29 03:00:00,Display,Desktop,Female,1064,395,448.8426797790756
2024-04-29 04:00:00,Display,Tablet,Female,9120,305,3318.4249074351806
2024-04-29 05:00:00,Video,Tablet,Female,2773,276,2122.466453399611
2024-04-29 06:00:00,Display,Desktop,Female,5393,9,635.6007541869831
2024-04-29 07:00:00,Display,Desktop,Female,7359,340,3375.5897311350486
2024-04-29 08:00:00,Search Engine,Mobile,Male,1818,103,1045.817866963322
2024-04-29 09:00:00,Display,Mobile,Male,1328,344,2549.990081035349
2024-04-29 10:00:00,Video,Tablet,Male,3878,369,1537.8779956335336
2024-04-29 11:00:00,Search Engine,Desktop,Female,1940,464,4659.133421525662
2024-04-29 12:00:00,Video,Tablet,Male,597,370,1149.1574506931163
2024-04-29 13:00:00,Display,Mobile,Female,636,197,2105.393422494722
2024-04-29 14:00:00,Video,Mobile,Male,3405,13,4797.873048171749
2024-04-29 15:00:00,Search Engine,Tablet,Male,7224,484,1600.4386478921938
2024-04-29 16:00:00,Social Media,Mobile,Female,9456,167,3226.5198834248904
2024-04-29 17:00:00,Video,Desktop,Male,2071,359,1590.4679480945629
2024-04-29 18:00:00,Video,Tablet,Male,7687,337,562.2681457950725
2024-04-29 19:00:00,Search Engine,Desktop,Male,3627,29,3141.460691094621
2024-04-29 20:00:00,Search Engine,Desktop,Male,399,399,4580.997361073849
2024-04-29 21:00:00,Video,Mobile,Male,2486,13,2268.2976894981184
2024-04-29 22:00:00,Display,Desktop,Male,4063,237,3134.620948035411
2024-04-29 23:00:00,Video,Tablet,Male,4787,435,3048.4030821505494
2024-04-30 00:00:00,Search Engine,Desktop,Female,4271,365,2081.297616113101
2024-04-30 01:00:00,Social Media,Desktop,Male,3959,400,3078.3342274360057
2024-04-30 02:00:00,Social Media,Desktop,Female,9205,61,1303.9972412506713
2024-04-30 03:00:00,Display,Desktop,Male,3795,481,1896.40914396923
2024-04-30 04:00:00,Video,Desktop,Female,9212,109,2217.171093248252
2024-04-30 05:00:00,Social Media,Mobile,Female,9815,405,4321.403330976777
2024-04-30 06:00:00,Video,Tablet,Male,7342,308,1748.181145217942
2024-04-30 07:00:00,Search Engine,Mobile,Female,6231,159,3179.333870097974
2024-04-30 08:00:00,Social Media,Tablet,Female,3717,331,1074.8851487203044
2024-04-30 09:00:00,Display,Tablet,Male,2800,54,1270.3229479790944
2024-04-30 10:00:00,Search Engine,Tablet,Female,1105,248,3245.6600885452885
2024-04-30 11:00:00,Display,Tablet,Male,1801,463,3813.9265375593523
2024-04-30 12:00:00,Search Engine,Tablet,Female,3402,255,2315.9647108661447
2024-04-30 13:00:00,Social Media,Desktop,Female,9095,21,1682.147486921055
2024-04-30 14:00:00,Display,Mobile,Female,3466,421,4552.25506410204
2024-04-30 15:00:00,Display,Mobile,Female,3262,433,687.6809970947231
2024-04-30 16:00:00,Search Engine,Desktop,Male,8406,102,3606.3640458702416
2024-04-30 17:00:00,Display,Tablet,Male,2237,449,3453.9520412380434
2024-04-30 18:00:00,Search Engine,Mobile,Male,4952,300,3454.3233620116926
2024-04-30 19:00:00,Search Engine,Desktop,Male,130,130,4677.748017673386
2024-04-30 20:00:00,Search Engine,Desktop,Male,6048,263,3643.669601894153
2024-04-30 21:00:00,Search Engine,Mobile,Female,1905,235,1514.8102951538247
2024-04-30 22:00:00,Social Media,Mobile,Male,6513,320,1773.5120289192232
2024-04-30 23:00:00,Search Engine,Tablet,Female,3669,232,1961.6437562674726
2024-05-01 00:00:00,Video,Tablet,Male,9728,167,163.73528374954924
2024-05-01 01:00:00,Display,Mobile,Male,5410,232,4568.416473887202
2024-05-01 02:00:00,Video,Tablet,Male,556,4,377.0274932853714
2024-05-01 03:00:00,Social Media,Desktop,Male,548,44,3501.9734676663834
2024-05-01 04:00:00,Video,Tablet,Female,167,45,3653.5034141681253
2024-05-01 05:00:00,Display,Tablet,Male,4189,163,4220.138102646393
2024-05-01 06:00:00,Video,Desktop,Female,1962,400,2771.2776554216575
2024-05-01 07:00:00,Social Media,Tablet,Female,1902,168,3629.069475044119
2024-05-01 08:00:00,Search Engine,Desktop,Male,7654,413,1520.5873930850958
2024-05-01 09:00:00,Video,Tablet,Female,8419,435,3730.4642144548225
2024-05-01 10:00:00,Social Media,Mobile,Female,5995,334,1723.6445289368107
2024-05-01 11:00:00,Social Media,Tablet,Male,9559,403,4515.1640073492135
2024-05-01 12:00:00,Display,Mobile,Female,9334,163,825.2752207542501
2024-05-01 13:00:00,Display,Mobile,Male,5615,255,1585.628980263028
2024-05-01 14:00:00,Video,Mobile,Male,3838,65,2498.859563260102
2024-05-01 15:00:00,Search Engine,Mobile,Female,467,428,3881.494280169008
2024-05-01 16:00:00,Social Media,Mobile,Female,6301,259,3746.5075344641295
2024-05-01 17:00:00,Video,Desktop,Female,2740,433,1061.4772028792725
2024-05-01 18:00:00,Social Media,Desktop,Female,5007,87,729.7361260928639
2024-05-01 19:00:00,Social Media,Desktop,Female,158,158,1526.8083254275502
2024-05-01 20:00:00,Search Engine,Mobile,Female,4356,310,2423.9332168627534
2024-05-01 21:00:00,Search Engine,Tablet,Female,8394,58,2699.6351736804954
2024-05-01 22:00:00,Video,Desktop,Male,5041,169,2151.396578866843
2024-05-01 23:00:00,Search Engine,Tablet,Male,4607,257,3318.8196820735548
2024-05-02 00:00:00,Search Engine,Tablet,Male,885,45,2143.519128550216
2024-05-02 01:00:00,Video,Mobile,Female,2546,1,4732.181759594585
2024-05-02 02:00:00,Search Engine,Mobile,Female,9248,433,1312.2345514278645
2024-05-02 03:00:00,Display,Mobile,Female,8728,128,3140.5868821437725
2024-05-02 04:00:00,Social Media,Desktop,Male,2465,268,3060.7759139140576
2024-05-02 05:00:00,Social Media,Mobile,Male,4801,325,1415.0578621925974
2024-05-02 06:00:00,Social Media,Desktop,Male,7517,277,2064.321246324996
2024-05-02 07:00:00,Social Media,Desktop,Female,5666,16,1833.7133610054543
2024-05-02 08:00:00,Video,Desktop,Male,8788,186,870.7703095022417
2024-05-02 09:00:00,Social Media,Desktop,Male,9658,496,2391.703111031404
2024-05-02 10:00:00,Social Media,Mobile,Female,9314,341,1939.4446425789888
2024-05-02 11:00:00,Social Media,Desktop,Male,6483,490,899.8036267351252
2024-05-02 12:00:00,Social Media,Mobile,Male,1589,325,2254.90142663463
2024-05-02 13:00:00,Display,Mobile,Male,2434,115,2115.0014016111086
2024-05-02 14:00:00,Social Media,Desktop,Female,7790,258,665.514731520704
2024-05-02 15:00:00,Display,Mobile,Male,3489,365,664.6258341708741
2024-05-02 16:00:00,Video,Tablet,Female,302,248,3241.06182543003
2024-05-02 17:00:00,Search Engine,Mobile,Female,330,197,3535.838215538349
2024-05-02 18:00:00,Social Media,Mobile,Male,7147,336,4706.490295345435
2024-05-02 19:00:00,Search Engine,Desktop,Male,3062,226,444.1534054008881
2024-05-02 20:00:00,Search Engine,Desktop,Female,2427,176,598.128846967485
2024-05-02 21:00:00,Video,Mobile,Female,2884,242,268.57246105487593
2024-05-02 22:00:00,Search Engine,Desktop,Female,903,433,2665.819869477081
2024-05-02 23:00:00,Display,Tablet,Female,5866,356,3117.50560533318
2024-05-03 00:00:00,Search Engine,Tablet,Female,3823,494,2023.5820251414668
2024-05-03 01:00:00,Search Engine,Desktop,Male,6496,34,3991.532082596052
2024-05-03 02:00:00,Search Engine,Mobile,Female,275,275,3436.6301856589625
2024-05-03 03:00:00,Social Media,Tablet,Male,9736,455,4929.343700524832
2024-05-03 04:00:00,Social Media,Tablet,Female,5791,134,698.0959666653964
2024-05-03 05:00:00,Display,Mobile,Male,3632,305,300.99516506908174
2024-05-03 06:00:00,Display,Desktop,Female,4449,9,1381.2704907912453
2024-05-03 07:00:00,Social Media,Tablet,Male,1643,473,105.06047463105178
2024-05-03 08:00:00,Display,Mobile,Male,5556,182,4663.731025053898
2024-05-03 09:00:00,Social Media,Mobile,Female,3513,201,1526.7187768539955
2024-05-03 10:00:00,Video,Tablet,Female,7185,18,2766.6265331875798
2024-05-03 11:00:00,Search Engine,Desktop,Male,4279,22,1597.167468064922
2024-05-03 12:00:00,Search Engine,Tablet,Male,9432,94,1236.5850237242291
2024-05-03 13:00:00,Display,Mobile,Male,4907,63,770.2999726346511
2024-05-03 14:00:00,Social Media,Tablet,Female,7486,416,1608.6259424423865
2024-05-03 15:00:00,Social Media,Desktop,Female,2040,449,3080.940462735793
2024-05-03 16:00:00,Display,Mobile,Female,756,219,4858.389786440764
2024-05-03 17:00:00,Social Media,Desktop,Female,2603,95,2794.8792814320755
2024-05-03 18:00:00,Video,Tablet,Male,758,352,2668.2182398340356
2024-05-03 19:00:00,Search Engine,Tablet,Female,7138,264,185.96246034468288
2024-05-03 20:00:00,Display,Desktop,Female,8202,380,4202.094088181787
2024-05-03 21:00:00,Display,Tablet,Female,6125,156,233.75846123789046
